id,peer_username,peer_participants_count,date,fwd_id,type,tag,views,text
26673,DORRTV,127285,1396/10/12 23:16:39,,webpage,1,148277,✅ @DORRTV 🔴 #هاشم_خواستار ؛ ملت قهرمان ایران به هیچ عنوان خیابانها را ترک نکنید، این نظام تحت هیچ شرایطی اصلاح پذیرنیست.  ✅ https://youtu.be/2dNQo0jDozA  💢 هاشم خواستار در مصاحبه اختصاصی با شبکه جهانی «دُرّ تی وی» با پرداختن به قیام سراسری مردم ایران علیه نظام حاکم بر این کشورگفت؛ این انقلاب مردم ایران، اگر بالاتر از «انقلاب کبیر فرانسه» نباشد قطعا هم طراز آن است، و اثار این انقلاب بر منطقه خاور میانه در راستای «استقرار آزادی و دمکراسی درمنطقه» شگفت انگیز خواهد بود.  💢 نماینده معلمان کشور در بخشی از این مصاحبه با اشاره به قیام سراسری مردم ایران در پنج روز گذشته گفت؛ این انقلاب کارگران، معلمان، کارمندان، محرومان و تمام اقشار جامعه ایران است، و خوشبختانه در این انقلاب روحانیت نقشی ندارد، و در همین جا به روحانیون هشدار میدهم که در برابر انقلاب مردم ایران نیاستند والا این سیل عظیم خروشان، آنها را با خود خواهد برد.  💢 آقای خواستار با اشاره به اظهارات برخی از اصلاح طلبان « به منظور پایین کشیدن شعله های انقلاب مردم ایران» گفت؛ اصلاح طلبان به مردم بگویند با بیش از گذشت ۲۰ سال از اصلاح طلبی برای این مردم چه کرده اند، اصلاح طلبان همیشه در حفظ نظام با اصولگراها همراه و همسو بوده اند، در این جا به این آقایان هشدار می دهیم که اگر بخواهند مردم را فریب دهند، جنایتهایی که در دهه ۶۰ مرتکب شده اند را افشا میکنیم.  💢 نماینده معلمان کشور خطاب به مردم ایران گفت؛ تنها راه رهایی این کشور آزادی و دمکراسی است، مردم قهرمان ایران، خیابانها را ترک نکنید، همه با هم پیرو جوان، زن و مرد، کرد ولرو...به خیابانها بیایید و این کشور را از دست این غارتگران نجات دهید، این نظام تحت هیچ شرایطی اصلاح پذیر نیست و این آخوندها باید از سر راه ملت برداشته شوند.   🎥  https://t.me/DORRTV/26674 📢  https://t.me/DORRTV/26675  🔵 #در_تی_وی را در تلگرام دنبال کنید ✅ @DORRTV
4910,sedaiemardom,405602,1396/11/15 19:37:55,,photo,1,389280,🔴 استاندار کرمانشاه: استان کرمانشاه گرفتار فقر مطالبه‌گری است  💠 مردم کرمانشاه: پس مطالبه ما اینه درباره مثلث فساد خودتان با سپاه و حقیقت دپوی کانکس‌ها توضیح دهید  @Sedaiemardom
6659,top_p,340932,1396/11/11 00:07:26,,video,1,103175,💯صحبت های فوق جنجالی کارشناس برنامه ثریا در مورد ثروت برخی وزرا.....   کسی که ۳۰ سال است مدیر دولتی است از کجا ۱۰۰۰ میلیارد سرمایه اورده⁉️‼️  #وزیران_سرمایه_دار: دزدهای قانونی و خودی  ✅ @Top_p
121435,esteghlalpage,2078762,1397/07/27 23:57:22,,video,1,119217,سه توپی که به شکل عجیبی وارد دروازه نشدند!  علی دایی : حق ما باخت نبود!!!  🆔 @EsteghlalPage
1524503442,TkanalSubTitleBot,0,1397/02/03 21:40:42,,webpage,1,110743,‌ 💠 💠💠 💠💠💠 💠💠💠💠   سوالات آخری که در کانال درج شده اند . با کلیک کردن بر روی عدد سوال مورد نظر و زدن جستجو🔍 ،به جوابتان برسید .   #سوال288 ⬅️ لطفا در مورد سنت قبل جمعه توضیح دهید،آیا چنین سنتی وجود دارد؟!  #سوال289 ⬅️ آیا ابن تیمیه به حضرت فاطمه توهین کرده است؟  #سوال291 ⬅️آیا سوره ملک باعث نجات از عذاب قبر میشود اگر بعد از نماز مغرب خوانده شود؟   #سوال295 ⬅️ آیا زنان میتوانند به قبرستان بروند؟ اقوال علماء در این مورد را بیان کنید..  #سوال296 ⬅️سوالی داشتم در مورد عقیده که: آیا درست هست که از خداوند بخواهیم خدایا به حق حضرت محمد دعایم را مستجاب کن؟  #سوال297 ⬅️آیا برای زن جایز است بدون اجازه شوهرش حج کند؟  ـــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــ ✍ جواب سوال های فقهی و عقیده تیه خود را در این کانال پیدا کنید..  💟 کانال پرسش و پاسخ    https://telegram.me/soalvjavab1  ــــ  https://telegram.me/soalvjavab1
193111,akharinkhabar,3319415,1398/08/22 09:31:24,,photo,0,145057,🔻این خانم جای مورالس را گرفت  🔹رئیس سنای بولیوی قدرت را به عنوان رئیس‌جمهوری موقت این کشور آمریکای لاتین بر عهده گرفت/ اعتماد  @Akharinkhabar
32326,sedaiemardom,405602,1397/12/01 17:15:47,,photo,1,284761,🔴 مجید حسینی کارچاق کن قالیباف وقتی به زاهدان رفت و در اعتراض به تبعیض و فقر، با بغض متن سخنرانی را پاره کرد، در دوره شهرداری قالیباف، علاقه زیادی به سفر خارجی داشت.   وی در سال ۹۵، سفری ۷ روزه با هزینه شهرداری به کره‌جنوبی داشت تا از «نمونه اصلی تالار علم دیجیتال شرکت ال‌جی» بازدید کند!!  #چهل_سال_فریب  👈 فیلم مرتبط: https://t.me/sedaiemardom/29064  🆔 @Sedaiemardom
123609,irperspolis,1986365,1398/03/21 12:29:33,,photo,1,157070,محمودزاده:  تمامی تیم‌ها برای ثبت قرارداد بازیکنان جدید باید از کمیته‌های انضباطی و تعیین وضعیت فدراسیون فوتبال مجوز بگیرند.  اگر باشگاه‌ها می‌خواهند از سهمیه بازیکنان رده‌های جوانان و امید خود هم در لیگ برتر استفاده کنند باید مجوز اکادمی باشگاه خود را از سوی کمیته صدور مجوز حرفه‌ای سازمان لیگ تمدید کنند.  🆔 @irperspolis
48307,sedaiemardom,405602,1398/07/11 08:00:07,,video,0,267643,🔴 محمد مظفری فعال مدنی: ظلم جمهوری اسلامی دامان همه‌ی مردم را خواهد گرفت، اگر بی‌تفاوت باشیم و علیه این ظلم قیام نکنیم  🆔 @Sedaiemardom
41753,midanesti,1346033,1397/01/29 12:22:47,,photo,1,390025,🚩دانشجویی و نگران آینده هستی؟😔 مهندسی ولی بیکاری؟😔  کانال زیر کمک میکنه ظرف 2 ماه طراحی داخلی و نما رو یاد بگیری و درآمد ثابت داشته باشی😎👇🏻  https://t.me/joinchat/AAAAAEAG8f-w0v5I4svTkA
44984,sedaiemardom,405602,1398/05/17 08:27:40,,video,1,328796,🔴 تکنولوژی بیل و کلنگ جمهوری اسلامی؛ «آتش گرفتن تانک سپاه در جریان مسابقات بیاتلون تانکی ارتش‌های وابسته به روسیه و چین در روسیه»  این تانک و نفراتش حتی موفق به زدن یک هدف هم در این مسابقات نشده‌اند.  نه به ادعاهای قدرتمند بودن سپاه و نه به این خفتی که در این مسابقات به بار آوردند.  در این مسابقات ۲۵ کشور شامل روسیه، آذربایجان، آنگولا، ارمنستان، بلاروس، ونزوئلا، ویتنام، زیمباوه، ایران، قزاقستان، قرقیزستان، چین، کوبا، کویت، لائوس، میانمار، مغولستان، سوریه، صربستان، سودان، اوگاندا، ازبکستان، سریلانکا و آفریقای جنوبی شرکت کرده‌اند.  مسابقات تانک بیاتلون در منطقه نظامی آلابینو واقع در اطراف مسکو برگزار می‌شود.  🆔 @Sedaiemardom
143458,akharinkhabar,3319415,1397/07/18 10:42:07,,text,1,273164,🔺صدور رأی قطعی برای بزرگترین پرونده قاچاق ایران  🔹رئیس کل دادگستری استان هرمزگان: با صدور رأی دادگاه تجدیدنظر برای پرونده موسوم به 1128 کانتینر کالای قاچاق، متهمین در مجموع به تحمل 5 سال و نیم حبس تعزیری، پرداخت بیش از چهارصد و هفتاد و پنج میلیارد تومان جزای نقدی، محرومیت از هرگونه فعالیت بازرگانی، ممنوعیت خروج از کشور و توقیف اموال محکوم شدند/ایسنا  🔸نصب اپ آخرین خبر👇 http://akharinkhabar.ir/app/
38041,Amadnews,1146935,1396/10/08 21:56:20,,video,1,602282,🔴 خروش هشتم دی‌ماه مردم رشت با شعار «مرگ بر دیکتاتور» و «سوریه رو رها کن، فکری به حال ما کن»؛ مردم از هم‌وطنان‌شان در مقابل یورش مأموران و بازداشت‌ها حمایت کنند  @Amadnews
39140,sepehrazadi,282353,1397/07/20 12:19:46,,text,1,113964,👌‌. 📌قانون منع به کارگیری از بازنشستگان در مجلس چند وقتی هست که تصویب و ابلاغ شده :  #آیت_الله_احمد_جنتی ٩۵ سال  🇮🇷 دبیر شورای نگهبان 🇮🇷 رئیس مجلس خبرگان رهبری 🇮🇷 عضو مجمع تشخیص مصلحت نظام 🇮🇷 عضو شورای عالی انقلاب فرهنگی 🇮🇷 دبیر شورای عالی تبلیغات اسلامی 🇮🇷 رییس ستاد امر به معروف و نهی از منکر  #حسن_روحانی ۶٩ سال  🇮🇷 رییس جمهور 🇮🇷 رییس مرکز پژوهش تحقیقات استراتژیک 🇮🇷 عضو مجمع تشخیص مصلحت  #هاشمی_شاهرودی ۶٩ سال  🇮🇷 رئیس هیئت تنظیم روابط قوا 🇮🇷 ریاست مجلس انقلاب در عراق 🇮🇷 عضو مجلس خبرگان رهبری 🇮🇷 رئیس مجمع تشخیص مصلحت  #صادق_آملی_لاریجانی ۵٧ سال  🇮🇷 ریاست قوه قضاییه 🇮🇷 رئیس هیئت امنای دانشگاه امام صادق  #علی_لاریجانی ۶٩ سال  🇮🇷 رییس مجلس شورای اسلامی 🇮🇷 عضو مجمع تشخیص مصلحت 🇮🇷 عضو مرکز پژوهش تحقیقات استراتژیک 🇮🇷 عضو هیئت امنای دانشگاه امام صادق  #محمد_تقی_مصباح_یزدی ٨٣ سال  🇮🇷 مدیر مؤسسه پژوهشی امام خمینی 🇮🇷 عضو شورای عالی انقلاب فرهنگی 🇮🇷 عضو جامعه مدرسین حوزه علمیه 🇮🇷 رئیس مجمع جهانی اهل‌بیت 🇮🇷 عضو شورای نگهبان 🇮🇷 استاد حوزهٔ علمیهٔ قم 🇮🇷 رهبر جبهه پایداری  #احمد_خاتمی ۶٠ سال  🇮🇷 عضو مجلس خبرگان رهبری 🇮🇷 عضو جامعه مدرسین حوزه 🇮🇷 عضو شورای عالی مجمع اهل بیت 🇮🇷 امام جمعه موقت تهران  #علی_اکبر_ولایتی ٧٣ سال  🇮🇷 مشاور امور بین‌الملل رهبری 🇮🇷 رئیس مرکز تحقیقات مصلحت نظام 🇮🇷 رئیس هیئت امنای دانشگاه آزاد 🇮🇷 عضو شورای پژوهش و برنامه‌ریزی 🇮🇷 دبیر مجمع جهانی بیداری اسلامی 🇮🇷 رییس شورای مرکزی پزشکان 🇮🇷 عضو مجمع اهل بیت 🇮🇷 هیئت علمی دانشگاه پزشکی 🇮🇷 استاد دانشگاه شهید بهشتی  #غلامعلی_حداد_عادل ٧٣ سال  🇮🇷 عضو مجمع تشخیص مصلحت نظام 🇮🇷 رئیس فرهنگستان زبان فارسی 🇮🇷 عضو سازمان پژوهش و برنامه‌ریزی 🇮🇷 عضو عالی سازمان فرهنگ اسلامی 🇮🇷 عضو شورای انقلاب فرهنگی 🇮🇷 هیئت امنـای بنیـاد ایران‌ شناسی 🇮🇷 رییس هیئت امنای انجمن مفاخر فرهنگی 🇮🇷 عضو مجمع تشخیص مصلحت نظام 🇮🇷 رئیس شورای ارتقای علوم انسانی 🇮🇷 هیئت علمی گروه فلسفهٔ دانشگاه تهران  #محسن_رضایی ۶٣ سال  🇮🇷 اعضای ارشد سپاه پاسداران 🇮🇷 دبیر مجمع تشخیص مصلحت نظام 🇮🇷 رئیس کمیسیون اقتصاد کلان 🇮🇷 مدرس دانشگاه امام حسین 🇮🇷 رئیس دانشگاه عالی دفاع   در کشورهای غربی ممکنه به افراد با سن بالا  به دلیل کاهش قدرت تصمیم گیریشان حتی اجازۀ رانندگی داده نشود ولی در نظام مقدس جمهوری اسلامی تازه ٧٠ سالگی میچسبن به میزززز .... یه بنده خدایی میگفت من دو جا کار داشته باشم نمیرسم اینا چطوری ١٠ تا پست با هم دارن ... گفتم آخه هیچکدوم از این مسئولیت ها در راه خدا نیست و آقایان ماهانه بابت تک تک این پست‌ها حقوق و مواجب دریافت میکنن.🔻  @SepehrAzadi
1429,nobakhtchannel,96357,1398/05/31 11:49:54,,video,0,357971,ببینید 🔺️ دکتر نوبخت در بدو ورود به شهرکرد: از تولید کنندگان به عنوان سربازان اقتصادی کشور حمایت می‌شود  🔹️ اتصال چهارمحال و بختیاری به شبکه سراسری ریلی، اتمام محور شهرکرد به لردگان و ساخت ۲۰۰۰ واحد مسکونی برای محرومان در مدت یک سال از مهمترین طرح‌های اقتصادی در این استان است.   @nobakhtchannel
159266,akhbarefori,2117072,1397/12/11 08:50:07,,text,1,214114,♦️#چند_خبر_کوتاه  🔹ترکی، عضو فراکسیون نمایندگان ولایی مجلس: پالرمو و «CFT» ابزاری برای نفوذ به سیستم مالی ایران هستند.  🔹معاون کل وزارت بهداشت: ۴۲۰ هزار نفر در ایران با هزینه‌های کمرشکن سلامت فقیر شده‌اند/مهر  🔹رئیس اتحادیه کفاشان دست‌دوز تهران: با توجه به قدرت خرید عموم افراد جامعه بازار با رکود مواجه شده است.  🔹کانادا مدیر مالی هواوی را تحویل آمریکا می‌دهد. @AkhbareFori
10665,Rastakhiz_Simorgh1339,22662,1396/10/17 12:47:05,,text,1,124529,«سگ زرد برادر شغال است» را تمام قدرت ادله اپوزیسیون انحلال‌طلب جمهوری اسلامی دانستن، زیرکی‌ای است که از برخی اصلاح طلبان ِ استمرارطلب ِ جمهوری اسلامی برمی‌آید.  معلوم است که فرق است بین سیدمحمد خاتمی و محمود احمدی‌نژاد، یا بین ابراهیم رئیسی و حسن روحانی. اما آن‌چه مهم است این است که نظامی که فساد ساختاری دارد و انتخاباتی که دموکراتیک نیست و اصلاح‌طلبی‌ای که زیر شنل خمینی نفس می کشد این توانایی را دارد که تفاوت‌ها را در عمل به حداقل برساند.  این مکانیسم نظام فاسد کاری می‌کند که پس از گذشت دو دهه که از عمر اصلاح‌طلبی درون‌حکومتی می‌گذرد هم‌چنان جامعه در حال انفعال در انتخاب بین بد و بدتر و بین جنایت‌کار و کم‌ترجنایتکار است و به برخی از افرادی که دو دهه پیش «نه» گفته بود امروز «آری» بگوید و آن‌ها را به عنوان اصلاح‌طلب قالب کند.  در نزدیک به چهاردهه که از عمر نظام اسلامی می‌گذرد، دولت‌ها بیش‌تر دست کسانی بوده که به اصلاح‌طلبی و میانه‌رویی و اعتدال شهره هستند و نتیجه همان است که هنوز ما از وحشت یک بدتر به ترس بدی دیگر رای می‌دهیم. افراد انتخاب‌شده با یک‌دیگر تفاوت دارند اما ساختار معیوب و قانون اساسی ولایت‌فقیه‌محور کشور را در بن‌بست کامل قرار داده است. و مردم تصمیم گرفتند ترمز این رژیم دزد و دروغگو و فاسد را بکشد   #اصلاح_طلب_اصولگرا_دیگه_تموم_ماجرا✌️  #رکسانا   @siasattalkh✌️ @Rastakhiz_Simorgh1339
43818,sedaiemardom,404297,1398/04/29 19:17:15,,text,1,220233,🔴 همه‌چیز تقصیر «الله‌مراد» بود! (✍️: بابک‌ داد)  اول گفتند نفتکش انگلیسی، با یک لنج صیادی تصادف کرده و در رفته و برای همین توقیف شده! بعد سپاه «آمار خلافی مفصلی» اعلام کرد! این وسط مشخص شد سپاه با آن همه هیبتش، در تنگه‌ی هرمز، زیرنظر «الله‌مراد عفیفی‌پور» رئیس اداره‌ی بنادر و دریانوردی هرمزگان کار می‌کند! چرا؟ می‌گویم.  دیشب «سپاه‌نیوز» خبر توقیف نفتکش انگلیسی توسط نیروی دریایی سپاه را «اینطور» اعلام کرد: «عصر امروز جمعه ۲۸ تیر یک فروند نفتکش انگلیسی با نام 'stena impero' هنگام عبور از تنگه‌ی هرمز، به علت رعایت نکردن قوانین و مقررات بین‌المللی دریایی «بنا به درخواست سازمان بنادر و دریانوردی استان هرمزگان»، توسط یگان شناوری منطقه یکم نیروی دریایی سپاه توقیف شد!»  سپاه اعلام کرد: «نفتکش مذکور پس از توقیف به ساحل هدایت و برای سیر مراحل قانونی و بررسی‌های لازم، به سازمان بنادر و دریانوردی تحویل شد!» یعنی الان نفتکش و ۲۳ خدمه‌اش در اختیار آن اداره‌ی دولتی و «الله‌مراد» هستند؟!  تا اینجا، سپاه خود را فقط «مجری دستور سازمان بنادر و دریانوردی هرمزگان» معرفی کرده است! امروز شنبه خبرگزاری امنیتی فارس از قول رئیس اداره‌ی بنادر و دریانوری هرمزگان نوشت: «نفتکش بریتانیایی‌ را توقیف کردیم؛ چون تصادف کرده بود!»  آقای «الله‌مراد عفیفی‌‌پور» مدیرکل بنادر و دریانوردی هرمزگان که سپاه می‌گوید «فرمان توقیف نفتکش انگلیسی» را او صادر کرده، به فارس گفته: «نفتکش بریتانیایی 'سنتا ایمپرو' پیش از توقیف، با یک شناور ماهیگیری در تنگه‌ی هرمز برخوردی داشته!»  فارس از «الله‌مراد عفیفی‌پور»، با تأکید معناداری به عنوان «این مدیر دولتی!» نام برده. آقای «الله‌مراد عفیفی‌پور» ماجرا را این‌طور شرح داده: «نیروهای 'کشتی ماهیگیری آسیب‌دیده' با نفتکش بریتانیایی تماس می‌گیرند، اما آنها پاسخی نمی‌دهند. لذا بنا بر قانون، موضوع را به اداره کل بنادر و دریانوردی خبر می‌دهند. و ما هم به نیروهای نظامی خبر دادیم و آنها نفتکش بریتانیایی را به لنگرگاه بندرعباس آوردند تا ماجرا بررسی شود.»  اما تصادف خالی کافی نبود. برای همین همان دیشب به جای «الله‌مراد»؛ نیروی دریایی سپاه چند «دلیل قانونی توپ دیگر!» هم برای توقیف نفتکش انگلیسی ردیف کرد و اعلام نمود: «این نفتکش اصل آمدو‌شد بی‌زیان در آب‌ها را زیر پا گذاشته! با پسماندهای انبارهای نفتی‌اش، محیط‌زیست دریا را آلوده کرده! از مسیر خروجی تنگه‌ی هرمز به این تنگه وارد شده! دستگاه موقعیت‌یابش را خاموش کرده و به تذکرهای پیاپی شناورهای سپاه توجه نکرده‌ است!»   به زبان راهنمایی و رانندگی، نفتکش به این دلایل توقیف شده: «رانندگی پرخطر، ریختن آشغال در جاده، عبور از جاده‌ی یکطرفه و ورود ممنوع، نداشتن جی.پی.اس و عدم توجه به اخطار پلیس راه»!  این‌همه دلایل را ردیف کرده‌اند تا بگویند کارشان قانونی بوده و تلافی نیست. یعنی ربطی ندارد به اینکه دو هفته قبل نفتکشی که نفت ایران را دزدکی به «سوریه‌ی تحت تحریم اروپا» حمل می‌کرد، توسط انگلیس توقیف شد. در ضمن اعلام کنند: سپاه کاره‌ای نیست و همه چیز با دستور آقای «الله‌مراد عفیفی‌پور» بوده است!  ارزشی‌ها چه لذتی می‌برند از توقیف نفتکش «انگلیس خبیث و پررو!» که مقام معظم رهبری وعده دادند «عناصر مهمی در نظام، کارش را تلافی خواهند کرد». اما عمراً به ذهن هیچ‌کس نمی‌رسید و خود «آقا» هم فکرش را نمی‌کرد آن «عناصر مهم» نفتکشی را توقیف کنند و تحویل «الله‌مراد» بدهند! خود «الله‌مراد» هم که طفلی خودش از دیشب فهمیده چه پست مهمی دارد و حرفش چقدر در سپاه «دررو» دارد!  نکته این‌جاست سپاه با آن همه کبکبه و دبدبه، باید «جبران دزدی دریایی انگلیس پررو!!» را پشت اسم دولتی‌ها و «الله‌مراد»ها انجام بدهد و برای قانونی کردن کارش، «فهرست خلافی» برای نفتکش انگلیسی بنویسد و از طرف «الله‌مراد» اعلام کند.  نکته‌ی تلخ این‌که در جمهوری اسلامی، تمام دولت‌ها «الله‌مراد» زیاد دارند تا سپاه پشت آنها پنهان شود و عملیات مختلف انجام دهد! از «دیپلمات در خارج» تا رئیس بندر هرمزگان! آخرش هم که گیر کنند، می‌گویند «همه چیز تقصیر الله‌مراد بود»! البته حالا دیگر دست برادران رو شده است.  🆔 @Sedaiemardom
4099,sedaiemardom,405602,1396/11/10 19:52:50,,photo,1,420990,🔴 دزدی، دروغ، اختلاس، رشوه، ربا، ظلم، لواط‌کاری، قتل، شکنجه، استعمال تریاک سلطانی و... هم کار ولایت‌معاشان است!  #انقلاب_بیداری  @Sedaiemardom
192519,akhbarefori,2117072,1398/07/21 14:11:59,,text,0,131685,♦️دستور دادستانی برای فیلترینگ سرورهای دانلود فیلم و سریال  سرپرست معاونت فضای مجازی دادستانی کل کشور: 🔹متاسفانه سایت‌های غیرمجاز به راحتی با دور زدن فیلترینگ از مزیت قیمت نیم‌بهای پهنای باند سرور‌های داخل کشور استفاده می‌کنند. 🔹اعلام ممنوعیت ارائه خدمات از ناحیه ارائه دهندگان خدمات میزبانی به سایت‌ها و خدمات فیلترشده به استناد ماده ۲۳ قانون جرایم رایانه‌ای صورت گرفته است. @AkhbareFori
27347,bbcpersian,981254,1397/05/18 21:13:04,,video,0,252694,مجلس سنای آرژانتین لایحه قانونی کردن سقط جنین در ۱۴ هفته اول بارداری را رد کرده است.  این لایحه با ۳۸ رای مخالف درمقابل ۳۱ رای موافق در سنای این کشور رد شد. گزارشی از سیاوش اردلان @bbcpersian
86480,kafiha,607182,1396/11/24 10:46:59,,photo,0,143972,دنیا جای بهتری میشه  اگه مادرها قدرت بیشتری داشته باشن!...  📽 Nabat  Kandi @Kafiha
173580,akharinkhabar,3319415,1398/03/13 21:00:14,,text,0,189384,🔺واکنش روابط عمومی وزارت ورزش به استعفای مدیرعامل پرسپولیس  🔹مازیار ناظمی: استعفای ایشان رسیده است ولی قطعا مخالفت می شود و با قدرت به کارش در پرسپولیس ادامه خواهد داد @Akharinkhabar
44914,iranfnews,2718628,1397/07/03 19:14:53,,webpage,1,124500,⭕ #ترامپ:  ‌ رئیس‌جمهور #آمریکا در مجمع عمومی سازمان ملل: 🌀گفتگوهای بسیار سازنده‌ای با رئیس کیم داشتم وموافقت کردیم که اتمی‌زدایی از شبه جزیره کره را دنبال کردیم. تحولات امیدوارکننده‌ای رخ داده که کسی تصورش را نمی‌کرد. آزمایش #موشکی صورت نگرفته، سایت آزمایش تخریب شده و گروگان‌ها آزاد شده‌اند. #تحریم ها تا اتمی‌زدایی ادامه می‌یابد.  🌀به لطف همکاری‌های انجام شده، خرسندم اعلام کنم که خون‌آشامان #داعش از اراضی‌ای که در #عراق و #سوریه در اختیار داشتند، بیرون رانده شدند.... تراژدی سوریه مایه تأثر است. هدف مشترک همه ما باید کاهش تنش و حرکت به سمت یک راهکار سیاسی باشد که خواست مردم سوریه را تأمین کند.  🌀 همسایگان ایران بابت اهداف ستیزه‌جویانه و توسعه‌طلبانه ایران هزینه زیادی متحمل شده‌اند. به همین دلیل است که بسیاری از کشورها در خاورمیانه از تصمیم من برای خروج از توافق وحشتناک #هسته_ای و احیای تحریم‌ها حمایت کردند.  🌀نمی‌توانیم اجازه دهیم ایران خطرناک‌ترین #سلاح جهان را در اختیار داشته باشد. نمی‌توانیم به رژیمی که 'مرگ بر آمریکا' می‌گوید و به دنبال نابودی #اسرائیل است، اجازه دهیم ابزار استفاده از تسلیحات #اتمی را داشته باشد.  🌀 از همه کشورها می‌خواهیم تا زمانی که ستیزه‌جویی رژیم ایران ادامه دارد، این رژیم را منزوی کنند. از همه کشورها می‌خواهیم از مردم ایران در مبارزه خود برای تعیین سرنوشت حمایت کنند.  🌀من با به رسمیت شناختن حق هر دولت مستقلی در تعیین پایتختش، سفارت ایالات متحده را به اورشلیم (قدس) منتقل کردم، که این گام بزرگی در #خاورمیانه بود.  🌀 به همین جهت ما به نحوی سازمان‌یافته در حال بازمذاکره توافق‌های تجاری وحشتناک سابق هستیم. ماه گذشته ما با مکزیک #توافق تجاری امضا کردیم و دیروز هم با کره جنوبی  @iranfnews
12592,siasattalkh,152107,1396/10/15 10:51:38,,photo,1,174629,🔴حرف حق و حساب جواب ندارد.  البته حاکم ظالم پاسخ حرف حق را هم دارد ! پاسخ : سرکوب ! #تظاهرات_سراسری   @siasattalkh✌️
45259,bbcpersian,980913,1398/05/08 16:40:03,,webpage,0,195551,🔹ایران به برخورد 'غیر قابل پذیرش' با مسافران ایرانی در فرودگاه مسکو اعتراض کرد   🔻سفارت ایران در روسیه در اطلاعیه‌ای شیوه رفتار با بعضی از مسافران ایرانی در یکی از فرودگاه‌های مسکو را 'غیر قابل پذیرش' خوانده و از مقام‌های روسیه خواسته 'احترام شهروندان ایرانی' را حفظ کنند.  🔻سفارت ایران در اطلاعیه‌ای که روز سه‌شنبه هشت مرداد منتشر کرده به مسافران ایرانی هشدار داده که 'طبق قوانین روسیه، صدور ویزا برای شهروندان دیگر کشورها به معنای ایجاد حق برای آنان جهت ورود به خاک روسیه نیست.'  https://bbc.in/2SSCENH @bbcpersian
30,freeshaaarj,101,1396/10/29 16:29:33,,photo,1,974243,🌀ایرانسل داره سهمیه های #شارژ_رایگان دی‌ماه رو واریز میکنه، 💥به من 1000 تومن شارژ داد💥 زود عدد 3 رو به شماره 737475 بفرست
112029,Khabare_vije,2282723,1397/04/24 10:17:23,,text,1,114682,♦️جلسه مهم رهبر انقلاب با اعضای دولت  🔹به دنبال بروز برخی نابسامانی های اقتصادی در کشور رهبر معظم انقلاب به منظور بررسی دقیق موضوع اعضای دولت را فرا خوانده‌اند 🔹این جلسه امروز با حضور رییس جمهور و وزرا تشکیل می‌گردد 🔹حضرت آیت الله خامنه‌ای چند روز قبل نیز از رییس جمهور خواستند تا گزارش دقیقی از نحوه واگذاری و توزیع سکه و ارز تهیه و به ایشان ارایه شود/ الف  @khabare_vijeh100
98475,irperspolis,1986365,1397/07/07 20:54:00,,photo,1,125808,محرومان و مصدومان پرسپولیس مقابل السد  🆔 @irperspolis
175287,akharinkhabar,3319415,1398/03/27 23:40:33,,text,1,186351,🔺الجزیره: مرسی در جلسه قبلی دادگاه گفته بود خطری جانش را تهدید می‌کند  🔹شبکه خبری الجزیره در خبری فوری گزارش داد که محمد مرسی رئیس‌جمهور سابق مصر در جلسه قبلی دادگاه که هفتم ماه مه برگزار شد گفته بود که خطری جانش را تهدید می‌کند @Akharinkhabar
5981,alimolajanm,4188,1397/03/17 22:23:26,,audio,1,152921,به خدا که وصل شوی آرامش وجودت را فرا می گيرد!  نه به ‌راحتی می‌رنجی، و نه به ‌آسانی می ‌رنجانی...  آرامش، سهم دل‌هايی است که به سَمت خداست...❣  🔻 @alimolajanm
53578,bbcpersian,980913,1398/09/11 18:43:40,,webpage,0,137652,🔻 اعتراض‌های عراق؛ همه آنچه باید بدانیم  🔹 اعتراض‌های خیابانی ضد دولتی در عراق در سال‌های اخیر بارها تجربه و تکرار شده است. با این همه اعتراض‌های اخیر در این کشور، خونین‌ترین شورشی است که از سقوط حکومت بعث در سال ۲۰۰۳ میلادی دیده شده است.  🔹 عادل عبدالمهدی، نخست وزیر مستعفی عراق اواخر سپتامبر ژنرال عبدالوهاب ساعدی، فرماندۀ نیروهای ضد تروریسم عراق را برکنار کرد. این تصمیم واکنش‌های منفی در شبکه‌های اجتماعی را در پی داشت. از بروز خشم عمومی در شبکه‌های اجتماعی تا کشیده شدن دامنه اعتراض‌ها به خیابان‌ها زمان زیادی نگذشت.  🔹 مخالفان دولت با فراخوان برای تظاهرات به 'ناتوانی' دستگاه اجرایی در تامین خدمات عمومی، اشتغال‌زایی و مبارزه با فساد اعتراض کردند.  🔹 بزرگترین تجمع اعتراضی ماه اکتبر در میدان تحریر بغداد، پایتخت، شکل گرفت. با هجوم جمعیت به سوی پلی که به منطقه محافظت شده موسوم به 'سبز' منتهی می‌شود، نیروهای امنیتی دست به سلاح گرم برده و به روی تظاهرکنندگان آتش گشودند. این اقدام سبب افزایش خشم در جامعه عراق شد و اعتراض‌ها از بغداد فراتر رفته و استان‌های مرکزی و جنوبی را هم در برگرفت. این اعتراض‌ها چهار روز پیاپی ادامه یافت.   https://bbc.in/2OKbetf @BBCPersian
